Item_ID,Brand_ID,Category,Material,Item_Price_USD,Expected_Wear_Frequency_per_month,usage_label
ITEM-001420,BRAND-1396,T-shirt,Bamboo Fabric,21.92,11,High
ITEM-001421,BRAND-0838,Shorts,Bamboo Fabric,79.29,1,Low
ITEM-001422,BRAND-4992,Sweater,Recycled Polyester,29.06,4,Medium
ITEM-001423,BRAND-2094,Blouse,Organic Cotton,147.31,2,Low
ITEM-001424,BRAND-1556,Skirt,Bamboo Fabric,245.47,2,Low
ITEM-001425,BRAND-1787,Dress,Bamboo Fabric,277.13,3,Low
ITEM-001426,BRAND-2108,Jeans,Recycled Polyester,53.84,3,Low
ITEM-001427,BRAND-4496,T-shirt,Tencel,100.54,13,High
ITEM-001428,BRAND-1269,Activewear,Tencel,73.57,6,Medium
ITEM-001429,BRAND-2240,Skirt,Bamboo Fabric,126.72,1,Low
ITEM-001430,BRAND-1769,Blouse,Hemp,275.79,3,Low
ITEM-001431,BRAND-4391,Dress,Recycled Polyester,341.5,3,Low
ITEM-001432,BRAND-1091,Sweater,Bamboo Fabric,212.08,2,Low
ITEM-001433,BRAND-0518,Activewear,Hemp,27.99,3,Low
ITEM-001434,BRAND-2954,Skirt,Vegan Leather,199.33,1,Low
ITEM-001435,BRAND-1936,Shorts,Vegan Leather,14.47,3,Low
ITEM-001436,BRAND-4018,Dress,Bamboo Fabric,479.35,3,Low
ITEM-001437,BRAND-1563,Skirt,Vegan Leather,138.73,1,Low
ITEM-001438,BRAND-4530,Blouse,Recycled Polyester,214.81,2,Low
ITEM-001439,BRAND-2678,Jeans,Hemp,265.56,3,Low
ITEM-001440,BRAND-3200,Jeans,Organic Cotton,169.86,6,Medium
ITEM-001441,BRAND-1916,Dress,Recycled Polyester,88.76,3,Low
ITEM-001442,BRAND-4139,Jeans,Bamboo Fabric,302.23,5,Medium
ITEM-001443,BRAND-3658,T-shirt,Vegan Leather,74.09,6,Medium
ITEM-001444,BRAND-2276,Blouse,Organic Cotton,110.01,4,Medium
ITEM-001445,BRAND-2222,Dress,Hemp,57.39,1,Low
ITEM-001446,BRAND-2322,Coat,Tencel,612.37,1,Low
ITEM-001447,BRAND-1251,Blouse,Recycled Polyester,189.2,2,Low
ITEM-001448,BRAND-4423,Activewear,Hemp,271.34,7,Medium
ITEM-001449,BRAND-4555,Jacket,Bamboo Fabric,455.59,2,Low
ITEM-001450,BRAND-3306,Jacket,Bamboo Fabric,486.98,1,Low
ITEM-001451,BRAND-1730,T-shirt,Recycled Polyester,35.74,6,Medium
ITEM-001452,BRAND-1071,T-shirt,Vegan Leather,95.7,4,Medium
ITEM-001453,BRAND-3435,Dress,Hemp,103.11,2,Low
ITEM-001454,BRAND-3626,T-shirt,Recycled Polyester,81.14,11,High
ITEM-001455,BRAND-1827,Shorts,Recycled Polyester,46.91,1,Low
ITEM-001456,BRAND-4298,Activewear,Organic Cotton,115.19,8,Medium
ITEM-001457,BRAND-4079,Jeans,Hemp,162.48,6,Medium
ITEM-001458,BRAND-3780,Coat,Bamboo Fabric,305.79,1,Low
ITEM-001459,BRAND-3778,Sweater,Organic Cotton,466.22,1,Low
ITEM-001460,BRAND-4992,T-shirt,Recycled Polyester,10.0,7,Medium
ITEM-001461,BRAND-0084,Dress,Hemp,308.38,3,Low
ITEM-001462,BRAND-2190,Shorts,Vegan Leather,105.06,2,Low
ITEM-001463,BRAND-4231,Activewear,Tencel,101.93,7,Medium
ITEM-001464,BRAND-1858,Dress,Organic Cotton,316.58,5,Medium
ITEM-001465,BRAND-3886,Sweater,Hemp,326.07,1,Low
ITEM-001466,BRAND-0542,Coat,Recycled Polyester,1194.15,2,Low
ITEM-001467,BRAND-3474,Shorts,Bamboo Fabric,74.85,4,Medium
ITEM-001468,BRAND-2734,Jeans,Bamboo Fabric,196.77,5,Medium
ITEM-001469,BRAND-0582,Skirt,Vegan Leather,371.61,2,Low
ITEM-001470,BRAND-4496,Jeans,Tencel,594.14,8,Medium
ITEM-001471,BRAND-3467,Jacket,Organic Cotton,169.56,1,Low
ITEM-001472,BRAND-4193,Jacket,Organic Cotton,764.8,1,Low
ITEM-001473,BRAND-1653,Skirt,Tencel,218.46,1,Low
ITEM-001474,BRAND-0406,Jeans,Organic Cotton,203.23,5,Medium
ITEM-001475,BRAND-4591,Jacket,Recycled Polyester,388.23,6,Medium
ITEM-001476,BRAND-1469,Blouse,Recycled Polyester,153.53,2,Low
ITEM-001477,BRAND-0791,Jeans,Vegan Leather,129.51,8,Medium
ITEM-001478,BRAND-0779,Blouse,Hemp,164.99,3,Low
ITEM-001479,BRAND-3829,T-shirt,Vegan Leather,64.85,8,Medium
ITEM-001480,BRAND-3507,Jeans,Recycled Polyester,51.19,5,Medium
ITEM-001481,BRAND-3945,Shorts,Recycled Polyester,130.26,1,Low
ITEM-001482,BRAND-5000,Sweater,Bamboo Fabric,180.86,4,Medium
ITEM-001483,BRAND-3173,Sweater,Tencel,597.56,3,Low
ITEM-001484,BRAND-0503,Activewear,Tencel,274.31,6,Medium
ITEM-001485,BRAND-2380,Jacket,Recycled Polyester,661.26,1,Low
ITEM-001486,BRAND-3204,Blouse,Bamboo Fabric,242.08,2,Low
ITEM-001487,BRAND-0945,Coat,Vegan Leather,698.61,3,Low
ITEM-001488,BRAND-4921,Skirt,Organic Cotton,295.23,2,Low
ITEM-001489,BRAND-2924,T-shirt,Hemp,66.78,3,Low
ITEM-001490,BRAND-3968,T-shirt,Organic Cotton,50.06,13,High
ITEM-001491,BRAND-0623,T-shirt,Hemp,104.54,10,High
ITEM-001492,BRAND-0067,Jeans,Recycled Polyester,243.38,5,Medium
ITEM-001493,BRAND-3985,Jeans,Bamboo Fabric,18.78,6,Medium
ITEM-001494,BRAND-0721,Dress,Organic Cotton,191.91,2,Low
ITEM-001495,BRAND-2331,Coat,Vegan Leather,230.3,1,Low
ITEM-001496,BRAND-4948,Jeans,Recycled Polyester,55.78,5,Medium
ITEM-001497,BRAND-4614,Skirt,Bamboo Fabric,172.42,2,Low
ITEM-001498,BRAND-2523,T-shirt,Organic Cotton,36.5,9,High
ITEM-001499,BRAND-0523,T-shirt,Hemp,23.52,12,High
ITEM-001500,BRAND-1284,Jeans,Organic Cotton,37.76,8,Medium
ITEM-001501,BRAND-1405,Dress,Recycled Polyester,154.43,3,Low
ITEM-001502,BRAND-2528,T-shirt,Organic Cotton,15.5,9,High
ITEM-001503,BRAND-1037,Blouse,Hemp,122.4,1,Low
ITEM-001504,BRAND-0899,Shorts,Vegan Leather,111.57,6,Medium
ITEM-001505,BRAND-1005,Skirt,Organic Cotton,85.57,4,Medium
ITEM-001506,BRAND-3068,Sweater,Recycled Polyester,281.43,1,Low
ITEM-001507,BRAND-1089,Coat,Hemp,710.86,1,Low
ITEM-001508,BRAND-4107,T-shirt,Bamboo Fabric,43.67,7,Medium
ITEM-001509,BRAND-4510,Shorts,Bamboo Fabric,84.52,3,Low
ITEM-001510,BRAND-4124,Dress,Organic Cotton,207.0,4,Medium
ITEM-001511,BRAND-0015,Sweater,Recycled Polyester,285.95,2,Low
ITEM-001512,BRAND-2158,Skirt,Hemp,174.46,1,Low
ITEM-001513,BRAND-0263,Jeans,Bamboo Fabric,152.98,5,Medium
ITEM-001514,BRAND-2736,T-shirt,Organic Cotton,53.37,11,High
ITEM-001515,BRAND-4685,Shorts,Vegan Leather,153.55,3,Low
ITEM-001516,BRAND-4598,Shorts,Bamboo Fabric,67.72,4,Medium
ITEM-001517,BRAND-1987,T-shirt,Bamboo Fabric,11.57,6,Medium
ITEM-001518,BRAND-3316,Activewear,Organic Cotton,114.59,9,High
ITEM-001519,BRAND-3812,Jacket,Bamboo Fabric,557.24,4,Medium
ITEM-001520,BRAND-0105,Shorts,Hemp,37.37,1,Low
ITEM-001521,BRAND-2021,Coat,Organic Cotton,748.65,1,Low
ITEM-001522,BRAND-3344,Jeans,Bamboo Fabric,65.3,6,Medium
ITEM-001523,BRAND-0940,Sweater,Tencel,259.66,1,Low
ITEM-001524,BRAND-1494,Shorts,Recycled Polyester,162.97,3,Low
ITEM-001525,BRAND-3143,Dress,Recycled Polyester,35.73,2,Low
ITEM-001526,BRAND-0619,T-shirt,Organic Cotton,26.0,9,High
ITEM-001527,BRAND-3782,Blouse,Vegan Leather,97.7,3,Low
ITEM-001528,BRAND-4861,Shorts,Vegan Leather,115.84,1,Low
ITEM-001529,BRAND-2015,Jeans,Vegan Leather,255.07,6,Medium
ITEM-001530,BRAND-0049,Jacket,Hemp,212.97,1,Low
ITEM-001531,BRAND-0735,Jacket,Tencel,204.09,1,Low
ITEM-001532,BRAND-4242,Activewear,Tencel,153.18,9,High
ITEM-001533,BRAND-0007,T-shirt,Organic Cotton,94.69,7,Medium
ITEM-001534,BRAND-2536,Shorts,Recycled Polyester,14.06,3,Low
ITEM-001535,BRAND-1365,Blouse,Organic Cotton,124.3,3,Low
ITEM-001536,BRAND-2978,Sweater,Organic Cotton,290.33,4,Medium
ITEM-001537,BRAND-1783,Jeans,Tencel,222.41,2,Low
ITEM-001538,BRAND-3049,Coat,Vegan Leather,115.54,1,Low
ITEM-001539,BRAND-3493,T-shirt,Vegan Leather,35.49,7,Medium
ITEM-001540,BRAND-2011,Jeans,Vegan Leather,202.52,2,Low
ITEM-001541,BRAND-1396,Blouse,Bamboo Fabric,70.91,3,Low
ITEM-001542,BRAND-1418,Sweater,Hemp,341.93,2,Low
ITEM-001543,BRAND-4448,Jacket,Recycled Polyester,429.29,3,Low
ITEM-001544,BRAND-2639,Blouse,Hemp,133.15,1,Low
ITEM-001545,BRAND-3588,Skirt,Tencel,338.29,1,Low
ITEM-001546,BRAND-0020,Jeans,Vegan Leather,149.17,9,High
ITEM-001547,BRAND-0496,Activewear,Bamboo Fabric,77.69,3,Low
ITEM-001548,BRAND-2765,Sweater,Recycled Polyester,274.33,3,Low
ITEM-001549,BRAND-0487,Sweater,Recycled Polyester,195.89,1,Low
ITEM-001550,BRAND-2744,Blouse,Organic Cotton,186.47,1,Low
ITEM-001551,BRAND-0111,Jacket,Hemp,265.26,1,Low
ITEM-001552,BRAND-3878,Shorts,Tencel,269.89,3,Low
ITEM-001553,BRAND-2306,T-shirt,Tencel,84.98,8,Medium
ITEM-001554,BRAND-3969,Jacket,Bamboo Fabric,537.32,1,Low
ITEM-001555,BRAND-3100,Activewear,Tencel,10.0,6,Medium
ITEM-001556,BRAND-3069,T-shirt,Tencel,101.39,4,Medium
ITEM-001557,BRAND-4999,Activewear,Recycled Polyester,225.0,8,Medium
ITEM-001558,BRAND-3701,Sweater,Recycled Polyester,106.13,1,Low
ITEM-001559,BRAND-4851,Activewear,Tencel,49.09,6,Medium
ITEM-001560,BRAND-0303,Dress,Organic Cotton,20.11,1,Low
ITEM-001561,BRAND-0348,Dress,Tencel,166.12,1,Low
ITEM-001562,BRAND-1823,Jeans,Bamboo Fabric,277.81,7,Medium
ITEM-001563,BRAND-0407,Jeans,Hemp,504.05,6,Medium
ITEM-001564,BRAND-1536,Sweater,Organic Cotton,146.09,5,Medium
ITEM-001565,BRAND-1586,Blouse,Vegan Leather,294.06,5,Medium
ITEM-001566,BRAND-2860,Coat,Organic Cotton,539.7,1,Low
ITEM-001567,BRAND-1793,Jeans,Vegan Leather,323.21,5,Medium
ITEM-001568,BRAND-4821,T-shirt,Bamboo Fabric,70.43,6,Medium
ITEM-001569,BRAND-2974,Jeans,Tencel,256.6,11,High
ITEM-001570,BRAND-3634,Blouse,Bamboo Fabric,30.92,2,Low
ITEM-001571,BRAND-3945,Coat,Organic Cotton,643.83,1,Low
ITEM-001572,BRAND-1412,Jacket,Vegan Leather,90.46,2,Low
ITEM-001573,BRAND-0845,Jeans,Hemp,147.16,3,Low
ITEM-001574,BRAND-1834,Shorts,Hemp,35.33,2,Low
ITEM-001575,BRAND-0070,Blouse,Hemp,13.32,1,Low
ITEM-001576,BRAND-2368,T-shirt,Bamboo Fabric,52.67,7,Medium
ITEM-001577,BRAND-3389,Shorts,Recycled Polyester,115.12,4,Medium
ITEM-001578,BRAND-3503,Sweater,Tencel,40.28,3,Low
ITEM-001579,BRAND-3680,Activewear,Recycled Polyester,78.94,3,Low
ITEM-001580,BRAND-1797,Jeans,Organic Cotton,347.17,8,Medium
ITEM-001581,BRAND-3768,Jeans,Hemp,376.1,2,Low
ITEM-001582,BRAND-3516,Dress,Organic Cotton,167.07,1,Low
ITEM-001583,BRAND-2746,Coat,Recycled Polyester,124.02,2,Low
ITEM-001584,BRAND-2418,Sweater,Vegan Leather,149.19,2,Low
ITEM-001585,BRAND-4579,Dress,Organic Cotton,27.8,4,Medium
ITEM-001586,BRAND-0910,Sweater,Recycled Polyester,196.19,1,Low
ITEM-001587,BRAND-2018,Sweater,Tencel,593.29,3,Low
ITEM-001588,BRAND-3868,Jeans,Bamboo Fabric,337.87,8,Medium
ITEM-001589,BRAND-0114,Jacket,Vegan Leather,495.33,4,Medium
ITEM-001590,BRAND-2313,Blouse,Bamboo Fabric,224.81,1,Low
ITEM-001591,BRAND-3281,T-shirt,Bamboo Fabric,95.48,8,Medium
ITEM-001592,BRAND-1889,T-shirt,Organic Cotton,35.23,8,Medium
ITEM-001593,BRAND-1722,Blouse,Organic Cotton,47.68,3,Low
ITEM-001594,BRAND-3426,Jeans,Hemp,83.88,3,Low
ITEM-001595,BRAND-2297,Skirt,Organic Cotton,357.21,1,Low
ITEM-001596,BRAND-1995,Sweater,Bamboo Fabric,451.54,1,Low
ITEM-001597,BRAND-3470,Jacket,Organic Cotton,706.28,1,Low
ITEM-001598,BRAND-1537,Activewear,Vegan Leather,205.38,9,High
ITEM-001599,BRAND-3948,Shorts,Hemp,163.44,3,Low
ITEM-001600,BRAND-4410,Jacket,Hemp,128.8,2,Low
ITEM-001601,BRAND-0856,Coat,Bamboo Fabric,673.58,1,Low
ITEM-001602,BRAND-3367,Dress,Vegan Leather,157.24,1,Low
ITEM-001603,BRAND-1317,Dress,Bamboo Fabric,497.08,1,Low
ITEM-001604,BRAND-4126,Sweater,Vegan Leather,230.15,4,Medium
ITEM-001605,BRAND-4314,Jeans,Vegan Leather,174.51,4,Medium
ITEM-001606,BRAND-2663,Blouse,Hemp,320.64,4,Medium
ITEM-001607,BRAND-4689,Jacket,Bamboo Fabric,187.64,1,Low
ITEM-001608,BRAND-3355,Activewear,Hemp,279.22,5,Medium
ITEM-001609,BRAND-2640,Jacket,Hemp,955.33,1,Low
ITEM-001610,BRAND-1494,Coat,Organic Cotton,871.46,3,Low
ITEM-001611,BRAND-2337,Shorts,Organic Cotton,100.92,3,Low
ITEM-001612,BRAND-1467,Dress,Hemp,404.56,1,Low
ITEM-001613,BRAND-2780,Blouse,Vegan Leather,16.04,1,Low
ITEM-001614,BRAND-1632,Shorts,Vegan Leather,117.6,5,Medium
ITEM-001615,BRAND-3385,Sweater,Bamboo Fabric,242.31,1,Low
ITEM-001616,BRAND-2122,T-shirt,Hemp,40.09,6,Medium
ITEM-001617,BRAND-2347,Coat,Bamboo Fabric,74.33,1,Low
ITEM-001618,BRAND-1630,Jeans,Tencel,280.0,9,High
ITEM-001619,BRAND-0119,Activewear,Bamboo Fabric,173.51,8,Medium
ITEM-001620,BRAND-1916,Jacket,Recycled Polyester,309.31,3,Low
ITEM-001621,BRAND-3688,Shorts,Bamboo Fabric,44.73,7,Medium
ITEM-001622,BRAND-4028,Sweater,Recycled Polyester,298.52,4,Medium
ITEM-001623,BRAND-1556,Blouse,Vegan Leather,153.54,1,Low
ITEM-001624,BRAND-2279,Dress,Hemp,301.23,3,Low
ITEM-001625,BRAND-0375,Activewear,Bamboo Fabric,230.07,4,Medium
ITEM-001626,BRAND-3634,T-shirt,Tencel,10.0,6,Medium
ITEM-001627,BRAND-1717,T-shirt,Organic Cotton,26.12,9,High
ITEM-001628,BRAND-2619,Jacket,Bamboo Fabric,246.08,3,Low
ITEM-001629,BRAND-4212,Jacket,Recycled Polyester,748.74,3,Low
ITEM-001630,BRAND-0411,Blouse,Recycled Polyester,249.33,1,Low
ITEM-001631,BRAND-1716,Coat,Bamboo Fabric,467.41,1,Low
ITEM-001632,BRAND-4245,Skirt,Vegan Leather,150.89,2,Low
ITEM-001633,BRAND-1056,T-shirt,Recycled Polyester,40.24,6,Medium
ITEM-001634,BRAND-0743,Jeans,Organic Cotton,234.58,8,Medium
ITEM-001635,BRAND-1994,Jacket,Vegan Leather,712.2,1,Low
ITEM-001636,BRAND-2711,Jacket,Tencel,218.03,2,Low
ITEM-001637,BRAND-1217,Sweater,Hemp,532.54,5,Medium
ITEM-001638,BRAND-1653,Jacket,Hemp,642.81,1,Low
ITEM-001639,BRAND-3541,Blouse,Vegan Leather,51.88,1,Low
ITEM-001640,BRAND-0491,Jeans,Tencel,418.44,8,Medium
ITEM-001641,BRAND-3112,T-shirt,Vegan Leather,71.86,8,Medium
ITEM-001642,BRAND-1104,Activewear,Recycled Polyester,57.03,6,Medium
ITEM-001643,BRAND-2690,T-shirt,Bamboo Fabric,84.05,4,Medium
ITEM-001644,BRAND-0471,T-shirt,Recycled Polyester,33.89,11,High
ITEM-001645,BRAND-0968,Sweater,Vegan Leather,320.89,4,Medium
ITEM-001646,BRAND-0573,Activewear,Organic Cotton,238.03,1,Low
ITEM-001647,BRAND-0521,Blouse,Bamboo Fabric,248.01,1,Low
ITEM-001648,BRAND-0034,Coat,Tencel,363.78,1,Low
ITEM-001649,BRAND-4091,Shorts,Bamboo Fabric,102.96,1,Low
ITEM-001650,BRAND-4092,Jeans,Recycled Polyester,307.87,4,Medium
ITEM-001651,BRAND-3500,T-shirt,Bamboo Fabric,65.44,7,Medium
ITEM-001652,BRAND-0894,T-shirt,Organic Cotton,51.13,7,Medium
ITEM-001653,BRAND-1574,Coat,Organic Cotton,176.94,1,Low
ITEM-001654,BRAND-2602,T-shirt,Tencel,28.43,7,Medium
ITEM-001655,BRAND-2130,Blouse,Vegan Leather,165.53,2,Low
ITEM-001656,BRAND-2767,Coat,Organic Cotton,947.99,1,Low
ITEM-001657,BRAND-2372,Jacket,Organic Cotton,397.25,4,Medium
ITEM-001658,BRAND-0928,T-shirt,Organic Cotton,101.12,9,High
ITEM-001659,BRAND-4641,T-shirt,Recycled Polyester,83.06,7,Medium
ITEM-001660,BRAND-3094,Activewear,Vegan Leather,194.91,6,Medium
ITEM-001661,BRAND-3587,Sweater,Recycled Polyester,344.17,4,Medium
ITEM-001662,BRAND-0397,Dress,Vegan Leather,281.14,2,Low
ITEM-001663,BRAND-1058,Activewear,Recycled Polyester,17.79,7,Medium
ITEM-001664,BRAND-2712,Jeans,Organic Cotton,313.38,7,Medium
ITEM-001665,BRAND-1035,Dress,Hemp,573.04,3,Low
ITEM-001666,BRAND-2564,T-shirt,Vegan Leather,19.92,12,High
ITEM-001667,BRAND-2340,Activewear,Bamboo Fabric,70.66,9,High
ITEM-001668,BRAND-4164,Jacket,Organic Cotton,398.65,1,Low
ITEM-001669,BRAND-1185,Coat,Recycled Polyester,302.86,1,Low
ITEM-001670,BRAND-0149,Coat,Bamboo Fabric,462.05,1,Low
ITEM-001671,BRAND-1618,Jacket,Tencel,473.55,4,Medium
ITEM-001672,BRAND-0387,T-shirt,Tencel,58.88,9,High
ITEM-001673,BRAND-1680,Sweater,Recycled Polyester,284.26,2,Low
ITEM-001674,BRAND-4879,Dress,Organic Cotton,200.79,2,Low
ITEM-001675,BRAND-1949,Dress,Vegan Leather,104.12,2,Low
ITEM-001676,BRAND-1352,Jeans,Organic Cotton,333.04,7,Medium
ITEM-001677,BRAND-0474,Jeans,Tencel,10.9,7,Medium
ITEM-001678,BRAND-0071,Shorts,Recycled Polyester,71.9,3,Low
ITEM-001679,BRAND-4309,Dress,Bamboo Fabric,22.06,2,Low
ITEM-001680,BRAND-2613,Jeans,Organic Cotton,177.26,9,High
ITEM-001681,BRAND-3241,Sweater,Organic Cotton,400.29,2,Low
ITEM-001682,BRAND-2391,Jacket,Hemp,350.91,2,Low
ITEM-001683,BRAND-0904,Jeans,Hemp,106.92,6,Medium
ITEM-001684,BRAND-3652,T-shirt,Organic Cotton,36.56,8,Medium
ITEM-001685,BRAND-0060,Shorts,Recycled Polyester,15.41,3,Low
ITEM-001686,BRAND-2801,Dress,Recycled Polyester,112.91,2,Low
ITEM-001687,BRAND-4856,Dress,Recycled Polyester,442.2,4,Medium
ITEM-001688,BRAND-4673,T-shirt,Organic Cotton,26.2,9,High
ITEM-001689,BRAND-3585,Jacket,Organic Cotton,190.56,1,Low
ITEM-001690,BRAND-0624,Blouse,Organic Cotton,313.22,2,Low
ITEM-001691,BRAND-3836,Skirt,Organic Cotton,114.07,1,Low
ITEM-001692,BRAND-2673,Skirt,Vegan Leather,128.29,3,Low
ITEM-001693,BRAND-2540,Activewear,Recycled Polyester,170.74,5,Medium
ITEM-001694,BRAND-2520,Jeans,Tencel,117.54,6,Medium
ITEM-001695,BRAND-2917,T-shirt,Recycled Polyester,98.22,5,Medium
ITEM-001696,BRAND-4526,Blouse,Recycled Polyester,52.38,1,Low
ITEM-001697,BRAND-4752,Sweater,Recycled Polyester,73.26,4,Medium
ITEM-001698,BRAND-4208,Sweater,Organic Cotton,138.04,4,Medium
ITEM-001699,BRAND-3190,Blouse,Hemp,158.86,1,Low
ITEM-001700,BRAND-1298,Jeans,Vegan Leather,52.1,3,Low
ITEM-001701,BRAND-3520,Coat,Hemp,557.18,1,Low
ITEM-001702,BRAND-3582,T-shirt,Bamboo Fabric,80.34,9,High
ITEM-001703,BRAND-2852,Coat,Vegan Leather,1188.66,1,Low
ITEM-001704,BRAND-4696,T-shirt,Bamboo Fabric,90.97,4,Medium
ITEM-001705,BRAND-2358,Sweater,Tencel,355.24,3,Low
ITEM-001706,BRAND-0769,Coat,Bamboo Fabric,81.51,2,Low
ITEM-001707,BRAND-4682,Activewear,Organic Cotton,249.19,5,Medium
ITEM-001708,BRAND-2886,Dress,Vegan Leather,247.49,2,Low
ITEM-001709,BRAND-2868,T-shirt,Bamboo Fabric,65.95,2,Low
ITEM-001710,BRAND-3598,Shorts,Vegan Leather,51.61,5,Medium
ITEM-001711,BRAND-2374,Sweater,Tencel,456.25,4,Medium
ITEM-001712,BRAND-4935,Jeans,Vegan Leather,23.79,9,High
ITEM-001713,BRAND-0112,T-shirt,Recycled Polyester,66.92,9,High
ITEM-001714,BRAND-0816,Sweater,Hemp,147.68,3,Low
ITEM-001715,BRAND-0999,T-shirt,Tencel,104.35,5,Medium
ITEM-001716,BRAND-1498,T-shirt,Vegan Leather,163.51,7,Medium
ITEM-001717,BRAND-1262,Shorts,Organic Cotton,80.96,3,Low
ITEM-001718,BRAND-0850,Shorts,Tencel,55.22,2,Low
ITEM-001719,BRAND-2931,Sweater,Vegan Leather,368.25,2,Low
ITEM-001720,BRAND-1192,Activewear,Vegan Leather,145.36,5,Medium
ITEM-001721,BRAND-1532,Sweater,Vegan Leather,450.45,2,Low
ITEM-001722,BRAND-0598,Dress,Vegan Leather,36.9,4,Medium
ITEM-001723,BRAND-3109,T-shirt,Tencel,74.04,5,Medium
ITEM-001724,BRAND-1463,Blouse,Bamboo Fabric,309.85,1,Low
ITEM-001725,BRAND-4941,Blouse,Hemp,235.76,1,Low
ITEM-001726,BRAND-1120,Jeans,Organic Cotton,338.01,11,High
ITEM-001727,BRAND-2666,Sweater,Bamboo Fabric,182.2,4,Medium
ITEM-001728,BRAND-1384,Dress,Recycled Polyester,230.66,5,Medium
ITEM-001729,BRAND-2431,Dress,Bamboo Fabric,309.73,2,Low
ITEM-001730,BRAND-1638,Activewear,Vegan Leather,83.47,9,High
ITEM-001731,BRAND-1516,Activewear,Organic Cotton,102.81,11,High
ITEM-001732,BRAND-4697,T-shirt,Tencel,126.41,8,Medium
ITEM-001733,BRAND-3034,Coat,Vegan Leather,372.3,2,Low
ITEM-001734,BRAND-3710,Shorts,Tencel,77.39,3,Low
ITEM-001735,BRAND-2191,T-shirt,Hemp,57.19,6,Medium
ITEM-001736,BRAND-0386,Skirt,Hemp,139.39,1,Low
ITEM-001737,BRAND-3114,Shorts,Tencel,96.46,3,Low
ITEM-001738,BRAND-2413,Sweater,Recycled Polyester,609.89,2,Low
ITEM-001739,BRAND-2387,T-shirt,Hemp,10.0,11,High
ITEM-001740,BRAND-2240,Dress,Vegan Leather,322.96,2,Low
ITEM-001741,BRAND-3286,Blouse,Tencel,130.61,1,Low
ITEM-001742,BRAND-0025,T-shirt,Tencel,64.93,9,High
ITEM-001743,BRAND-1510,Jeans,Vegan Leather,200.92,6,Medium
ITEM-001744,BRAND-2513,Activewear,Recycled Polyester,196.59,8,Medium
ITEM-001745,BRAND-2830,Sweater,Recycled Polyester,428.65,5,Medium
ITEM-001746,BRAND-3027,Skirt,Tencel,208.73,2,Low
ITEM-001747,BRAND-4017,Shorts,Organic Cotton,54.38,4,Medium
ITEM-001748,BRAND-0124,Dress,Tencel,443.12,5,Medium
ITEM-001749,BRAND-1574,T-shirt,Recycled Polyester,25.46,8,Medium
ITEM-001750,BRAND-1748,Dress,Recycled Polyester,208.14,2,Low
ITEM-001751,BRAND-0008,Jeans,Vegan Leather,39.45,8,Medium
ITEM-001752,BRAND-2419,Jacket,Recycled Polyester,422.41,2,Low
ITEM-001753,BRAND-1113,Coat,Organic Cotton,112.39,1,Low
ITEM-001754,BRAND-4042,Sweater,Organic Cotton,292.51,7,Medium
ITEM-001755,BRAND-4076,Blouse,Vegan Leather,66.27,4,Medium
ITEM-001756,BRAND-1863,Jeans,Recycled Polyester,323.59,9,High
ITEM-001757,BRAND-4428,Shorts,Tencel,118.23,3,Low
ITEM-001758,BRAND-0873,Jeans,Tencel,224.18,8,Medium
ITEM-001759,BRAND-4758,Sweater,Tencel,273.33,1,Low
ITEM-001760,BRAND-1458,Sweater,Tencel,137.5,6,Medium
ITEM-001761,BRAND-2397,Jacket,Hemp,172.92,5,Medium
ITEM-001762,BRAND-0232,Coat,Organic Cotton,696.27,2,Low
ITEM-001763,BRAND-0836,Skirt,Recycled Polyester,150.02,2,Low
ITEM-001764,BRAND-4353,Jacket,Bamboo Fabric,66.47,1,Low
ITEM-001765,BRAND-1872,Activewear,Tencel,186.86,9,High
ITEM-001766,BRAND-4617,Blouse,Hemp,110.61,1,Low
ITEM-001767,BRAND-0158,Sweater,Recycled Polyester,523.88,2,Low
ITEM-001768,BRAND-4316,Blouse,Recycled Polyester,175.01,1,Low
ITEM-001769,BRAND-2921,Shorts,Vegan Leather,151.3,1,Low
ITEM-001770,BRAND-4970,T-shirt,Vegan Leather,132.53,6,Medium
ITEM-001771,BRAND-0207,Jacket,Vegan Leather,121.58,2,Low
ITEM-001772,BRAND-3312,Coat,Vegan Leather,753.74,1,Low
ITEM-001773,BRAND-1253,Jeans,Hemp,270.19,6,Medium
ITEM-001774,BRAND-0442,Activewear,Recycled Polyester,91.8,3,Low
ITEM-001775,BRAND-0044,Blouse,Recycled Polyester,53.24,1,Low
ITEM-001776,BRAND-1447,Jeans,Recycled Polyester,224.64,2,Low
ITEM-001777,BRAND-1481,Jacket,Bamboo Fabric,413.15,5,Medium
ITEM-001778,BRAND-1801,Shorts,Vegan Leather,251.38,3,Low
ITEM-001779,BRAND-2615,Blouse,Tencel,84.5,1,Low
ITEM-001780,BRAND-3488,Dress,Recycled Polyester,386.99,3,Low
ITEM-001781,BRAND-3675,Coat,Vegan Leather,518.95,1,Low
ITEM-001782,BRAND-0364,Skirt,Vegan Leather,91.02,2,Low
ITEM-001783,BRAND-2310,Activewear,Bamboo Fabric,116.94,5,Medium
ITEM-001784,BRAND-0896,T-shirt,Bamboo Fabric,13.06,11,High
ITEM-001785,BRAND-0209,Skirt,Tencel,302.01,1,Low
ITEM-001786,BRAND-2752,T-shirt,Recycled Polyester,66.43,6,Medium
